Id,Article Link,Text
45,https://ne.wikipedia.org/wiki/%E0%A4%AA%E0%A4%BE%E0%A4%9F%E0%A4%B2%E0%A5%80%E0%A4%AA%E0%A5%81%E0%A4%A4%E0%A5%8D%E0%A4%B0,"एतिहासिक र प्रशासनिक महत्त्वको अतिरिक्त, पटनाशिक्षारचिकित्साको पनि एक प्रमुख केन्द्र हो। दिवालाहरूबाट घेरिएको नगरको पुरानो क्षेत्र, जसलाईपटना सिटीको नामले जानिन्छ, एक प्रमुख वाणिज्यिक केन्द्र हो। यस पश्चात नगरमा गुप्त वंश सहित धेरै राजवंशहरूको राज रहयो। यि राजाहरूले यहींबाट भारतीय उपमहाद्वीपमा शासन गरे। गुप्त वंशको शासनकाललाईप्राचीन भारतको स्वर्ण युग भनिन्छ। तर यसपछि नगरलाई त्यो गौरव मिलेन जुन एक समय मौर्य वंश या गुप्त वंशको समय प्राप्त थियो। गुप्त साम्राज्यको पतन पछि पटनाको भविष्य एकदम अनिश्चित रहयो। १२औँ शताब्दीमाबख्तियार खिलजीले बिहारमा आफ्नो अधिपत्य जमाए र धेरै आध्यात्मिक प्रतिष्ठानहरूलाई ध्वस्त गरे। पटना देशको सांस्कृतिक र राजनीतिक रहेन। मुगलकालमादिल्लीका सत्ताधारिहरूले आफ्नो नियन्त्रण यहाँ बनाए राखे। यस कालमा सबै भन्दा उत्कृष्ठ समय तब आयो जब शेरशाह सूरीले नगरलाई पुनर्जीवित गर्ने कोशिश गरे। उनले गङ्गाको तीरमा एक किला बनाउनलाई सोचे। उनले बनाएको किल्ला त अझै छैन, तर अफगान शैलीमा बनाएको एक मस्जिद अझै पनि छ। ईसवी सन १९१२ मा बङ्गाल विभाजन पछि, पटना उडीसा तथा बिहारको राजधानी बन्यो। आए एफ मुन्निंगले पटनाको प्रशासनिक भवनहरूको निर्माण गरे। सङ्ग्रहालय, उच्च अदालत, विधानसभा भवन इत्यादि बनाउने श्रेय उनलाई नै जान्छ। केही मानिसहरुको विचार यो छ कि पटनाको नयाँ भवनहरूको निर्माणमा हासिल भएको अनुभब दिल्लीको शासनिक क्षेत्रको निर्माणमा धेरै काम आयो। सन १९३५ मा उडीसा बिहारबाट अलग गरेर एक राज्य बनाई दिइयो। पटना राज्यको राजधानी बनिरह्यो। पटनामा अपराधको दर अपेक्षाकृत कम छ। मुख्य जेलबेउरमा छ। पटनामा धेरै भाषा तथा बोलिहरू बोलीईन्छ।हिन्दीएवंउर्दूराज्यको आधिकारिक भाषा हो।अङ्ग्रेजीको पनि प्रयोग हुन्छ।मगहीयहाँको स्थानीय बोली हो। अन्य भाषाहरू, जुन कि बिहारको अन्य भागहरूबाट आएका मान्छेहरूको मातृभाषा हो,माअंगिका,भोजपुरी,बज्जिकारमैथिलीप्रमुख छन्। आंशिक प्रयोगमा आनवाली अन्य भाषाहरूमाबंग्लारउडियाको नाम लिन सकिन्छ। पटनाकोमेमनलाई पाटनी मेमन भन्छन् र उनिहरूको भाषा मेमनी भाषाको एक स्वरूप हो। पटनाको मुख्य जनजीवनअंगतथामिथिलाप्रदेशहरूबाट एकदम प्रभावित छ। यो संस्कृतिबङ्गालसँग मिल्दो जुल्दो छ। महिलाहरूको परिवारमा सम्मान हुन्छ तथा पारिवारिक निर्णयहरूमा उनको कुरा पनि सुनीन्छ। यद्धपि स्त्रिहरू अझै सम्म घरको कमाऊ सदस्यहरूमा छैनं, तर उनको दशा उत्तर भारतको अन्य क्षेत्रहरूभन्दा राम्रो छ। भ्रूण हत्याको खबर शायद नै सुनीन्छ तर कही कहीं स्त्रिहरूको शोषण पनि हुन्छ। शिक्षाको मामलामा महिलाहरूको तुलनामा पुरूषहरूलाई तरजीह मिल्दछ। दीवाली,दुर्गापूजा,होली,ईद,क्रिसमस,छठआदि लोकप्रियतम चाड पर्वहरूमा मध्येका हुन। दशहरामा सांस्कृतिक कार्यक्रमहरूको लामो तर क्षीण हुदै गरेको परम्परा छ। यस परम्पराको शुरुवात वर्ष १९४४ मा मध्य पटनाको गोविंद मित्रा रोड गल्लीबाट भएको थियो। धुरंधर संगीतज्ञों सँग सगै ठूला कव्वाल रमुकेशवातलत महमूदजस्ता गायक पनि यससँग जुडीदै गए। रेल यातायात अनुग्रह नारायण सिँह कलेजपटनाको प्रशिद्द कलेज हो। यसले शिक्षाको क्षेत्रमा महत्त्वपूर्ण योगदान दिएकोछ। प्रायः बिहार बोर्ड तथा सीबीएसईका स्कूलहरू छन्। हालमा अनिं बिहार कलेज अफ इंजीनियरिंगलाई एनआईसुइहरू दर्जा दिइएको छ। पटना यूनिभर्सिटी, मगध विश्वविद्धालय तथा नालन्दा ओपेन यूनिभर्सिटी यी तीन विश्वविद्धालय हुन् जसका शिक्षण संस्थान सहरमा छन्।"
46,https://ne.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8B%E0%A4%AE%E0%A4%A8%E0%A4%BE%E0%A4%A5_%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0,"सोमनाथहिंन्दूहरूको एउटा पवित्र तिर्थस्थल हो । योगुजरातकोसौराष्ट्रमा अवस्थित छ ।
वि.स. ५२० तिर कर्णाटकको मैसुरमा जन्मिएका सोमनाथ आत्रेय प्रतिहारवंशी गौर्जर ब्राह्मण थिए । यिनी निकै धनवान् थिए । यिनले नै यो सोमनाथको भव्य मन्दिर बनाएका थिए र त्यसमा ज्योतिर्लिङ्गको स्थापना गरेका थिए । त्यो ज्योतिर्लिङ्गलाई उनी दैनिक पुजाअर्चना गर्दथे । उनी पोखरेलहरु वंशको मुल पुरुष पनि माइन्छन् ।"
47,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%95%E0%A5%87_%E0%A4%A4%E0%A4%AA%E0%A4%BE%E0%A4%88%E0%A4%B2%E0%A4%BE%E0%A4%88_%E0%A4%A5%E0%A4%BE%E0%A4%B9%E0%A4%BE_%E0%A4%9B%3F/%E0%A4%86%E0%A4%B5%E0%A5%87%E0%A4%A6%E0%A4%A8%E0%A4%B9%E0%A4%B0%E0%A5%82,"नेपाली विकिपिडियाको मुख्य पृष्ठमा रहेकोके तपाईंलाई थाहा छ?खण्डको लागी यहाँ आवेदन राख्नसक्नु हुन्छ । यदि तपाईंले त्यस खण्डमा कुनै समस्या देख्नु भएको खण्डमावार्ता पृष्ठमा सन्देश दिनु हुनको लागी अनुरोध गर्द छु । के तपाईलाई थाहा छ? आवेदन तयार गर्नुहोस् के तपाईंलाई थाहा छ?... के तपाईलाई थाहा छ? सङ्गालो आवेदकले तलको विवरण भरि आवेदन गर्नुहोला । नेपाल कम्युनिस्ट पार्टी का संस्थापक क. पुष्पलाल हुन । नेपालको सबैभन्दा ठूलो सौर्य विद्युत आयोजना नुवाकोटमा रहेको छ । 
यसको उत्पादन क्षेमता २५ मेगावाट रहेको छ । नेपालमा हाल १३१ वटा भाषा बोलिन्छ। रारा राष्ट्रिय निकुञ्ज हो जसको कूल क्षेत्रफल १०६ वर्ग कि.मी रहेको छ।"
48,https://ne.wikipedia.org/wiki/%E0%A4%AC%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%B2%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B6,"बङ्गलादेशमा सभ्यताको इतिहास धेरै पुराना छ। आजकोभारतको अंधिकांश पूर्वी क्षेत्र कुनै वेलाबङ्गलादेशको नामबाट जानिन्थो।बौद्धग्रन्थहरूको अनुसार यस क्षेत्रमा आधुनिक सभ्यताको शुरुवात ७०० इसवी इसा पू.मा प्रारम्भ भएको मानिन्छ। यहाँको प्रारम्भिक सभ्यतामाबौद्धरहिन्दुधर्मको प्रभाव स्पष्ट देख्न सकिन्छ। उत्तरी बङ्गलादेशमा स्थापित भएको यस्तो हजारौ अवशेष अहिले पनि मौजूद छ जसलाई मन्दिर वा मठ भन्न सकिन्छ। देशको राजनीतिमाराष्ट्रपतिसंवैधानिक प्रधान हुन्छन, जबकिप्रधानमन्त्रीदेशको प्रशासनिक प्रमुख हुन्छन।राष्ट्रपतिहरेक पाँच पछि निर्वाचित गरिन्छ। प्रधानमन्त्रीको नियुक्ति राष्ट्रपतिद्वारा गरीन्छ, प्रधानमन्त्री यस्तो व्यक्तिलाई चुनिन्छ जो त्यस समयसंसदको का सदस्य हुन्छ र राष्ट्रपतिलाई विश्वास दिलाउछ कि उसलाई संसदमा बहुमतको समर्थन हासिल छ। प्रधानमन्त्रीले आफ्नो मन्त्रीको केबिनेट गठित गर्दछ जसको नियुक्तिको सहमती राष्ट्रपतिले दिन्छन। बङ्गलादेशकोसंसदलाईजातीय संसदभनिन्छ जसको ३०० सदस्य प्रत्यक्ष मतदानद्वारा निर्वाचित आउदछन, र पाँच वर्षसम्म आफ्नो क्षेत्रको प्रतिनिधित्व गर्दछन। देशको सबैभन्दा ठुलो वैधानिक संस्था बङ्गलादेशसर्वोच्च अदालतजसकोप्रधान न्यायाधीशर अन्य न्यायधीशहरूको नियुक्ति राष्ट्रपति गर्दछन। बङ्गलादेशमा विभिन्न प्रकारका नृत्यहरू प्रचलित रहेका छन्। जसमा आदिवासी जनजाति नाच, लोक नृत्य, शास्त्रीय नृत्य आदि रहेका छन्। देशको ग्रामीण क्षेत्रमा यात्रा गर्ने परम्परा रहेको छ। बङ्गलादेशको सङ्गीत भाषाको प्रमुख हो। बङ्गलादेशको ग्रामीण भेगकालोकसङ्गीतमध्ये बाउल गीत, जारी, सारी, भावाइया, भाटियाली, मुर्शिदी, गम्भिरा, कविगान आदि लोकसङ्गीत उल्लेखनीय छन्।एकतारे, डोतारा,ढोल,बाँसुरीआदि लाई मुख्यतया ग्रामीण क्षेत्रको लोक सङ्गीतसँगै बाजाको रूपमा प्रयोग गरिन्छ। भारतीय र मध्यपूर्वी खानपानले बङ्गलादेशको खान्की परम्परामा प्रभाव पारेको छ। भात, दाल र माछा बङ्गलादेशीहरूकोमुख्य खानाहो। रसगुल्ला, कचगोला, चोमचोम, गुलाब जामुन, सन्देश जस्ता चिज तथा अन्य प्रकारका मिठाईहरू यस देशमा निकै लोकप्रिय छन्।"
49,https://ne.wikipedia.org/wiki/%E0%A4%B6%E0%A5%87%E0%A4%96_%E0%A4%B9%E0%A4%B8%E0%A4%BF%E0%A4%A8%E0%A4%BE,शेख हसिनादक्षिण एसियाली राष्ट्रबङ्गलादेशकी १० औं  प्रधानमन्त्री हुन्। उनको जन्म सन् १९४७ सेप्टेम्बर २८ का दिन पूर्वी बङ्गालको टुङ्गिपाडा भन्ने ठाउँमा भएको थियो। उनी बङ्गलादेशकी १०औँ प्रधानमन्त्री हुन् र उनले यो पद सन् २००९ जनवरीबाट सम्हाल्दै आएकी छन्। साथै उनी बङ्गलादेशको इतिहासमा सबैभन्दा लामो समयसम्म प्रधानमन्त्री पदमा रहने व्यक्ति समेत हुन्। शेख हसिनाको जन्म सन् १९४७ सेप्टेम्बर २८ का दिन पूर्वीपाकिस्तानको टुङ्गिपाडामा भएको थियो। उनको बुबाबङ्गलादेशका प्रथम राष्ट्रपतिशेख मुजिबुर रहमानर उनकी आमाबेगम फाजिलातुन्नेछाथिइन्। हसिनाले टुङ्गिपाडामा प्रारम्भिक शिक्षा लिएकी थिइन् भने सन् १९५४ देखि उनी आफ्नो परिवारको साथमा     ढाकाको मोगलटलिको रजनी बोस लेनको घरमा बसोबास गर्न सुरु गरेकी थिइन् र पछि उनको परिवार मिन्टो सडकमा रहेको एक सरकारी निवासमा सरेका थिए। सन् १९५६ मा उनी थप शिक्षा हासिल गर्नका लागि टिकाटुलीमा रहेको नारीशिक्षा मन्दिर कन्या विद्यालयमा भर्ना भएकी थिइन्। सन् १९६१ अक्टोबर १  देखि उनको परिवार धानमोन्डी स्थित ७२ सङ्ख्याको घरमा बस्न सुरु गरेका थिए। शेख हसिनाले सन् १९७३ मा ढाका विश्वविद्यालयबाट स्नातकोत्तर सम्पन्न गरेकी थिइन्। विश्वविद्यालयमा अध्ययन गर्दै गर्दा उनको वाजेद मियाँसँग विवहा भएको थियो। हसिना र वाजेदका सजीव वाजेद जोय र सायमा वाजेल पुतुल नामक दुइ सन्तानहरू रहेका छन्। वाजेद मियाको सन् २००९ मा मृत्यु भएको थियो। सन् १९७५ अगस्ट १५ का दिन सैनिक विद्रोहमा उनी र उनको बहिनी शेख रेहाना बाहेक उनको परिवारका सबै सदस्यहरू मारिएका थिए भने तत्कालीन समयमा उनी र उनकी बहिनीपश्चिम जर्मनीमा अध्ययन गरिरहेका थिए।
50,https://ne.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%A1_%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D%E0%A4%AA,"उनले  व्हार्टन स्कूल, यूनिवर्सिटी अफ पेनसिलभेनियाबाट शिक्षा प्राप्त गरेका हुन । ट्रम्पले कयौं समारोहमा नेटोको आवश्यकता माथी प्रश्न उठाए, अमेरिकाको  नेटो सहकर्मीको आलोचना गरे व्यक्तिगत रुपमा अमेरिका यस्ता गठबन्धनबाट बाहिरिनु पर्नेमा विचार राखे। डोनाल्ड ट्रम्पले लगातारईरान परमाणु सम्झौताको विरोध गरे र अमेरिका त्यस सम्झौताबाट बाहिरियो। २ जनवरी २०२० मा उनलेईस्लामिक रिभोलुसनरी गार्ड्स कर्प्सकुद्स फोर्सकामेजर जनरलकासिम सुलेमानीसहित ८ अन्यको हत्याको लागि आदेश दिए। ट्रम्पले इरानले हमला गरेमा इरानको ५२ साँस्कृतिक सम्पदाहरू आफ्नो निशानामा रहेको सार्वजनिक धम्की समेत दिए। ८ जनवरी २०२० मा इरानले इराकमा रहेको दुई अमेरिकी सैन्य शिविरमा क्षेप्यास्त्र हमला गर्यो। ट्रम्प्ले व्हार्टन स्कूल, यूनिवर्सिटी ऑफ़ पेनसिलवेनियाबाट शिक्षा प्राप्त गरेक हुन्। सुरुवाती १९६४ आगस्त मा ट्रम्प दुई वर्ष का लागि ब्रोंक्स मा फ़ोरुन्होंने धम विश्वविद्यालय मा भाग लिए । उनले मई १९६८ में पेनबाट स्नातक को उपाधि का साथ अर्थशास्त्र मा पनिस्नातकको डिग्री उपाधि हासिल गरे। ट्रम्प अमेरिकाका ४५ औँ  राष्ट्रपति हुन्। डॉनल्ड ट्रम्पले सन् २०१६, जुन १६ मा अमेरिकी चुनावका लागि उम्मेदवारी घोषणा गरेका थिए ।"
51,https://ne.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%A1_%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%95%E0%A5%8B_%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A4%BE%E0%A4%B8,बाइडेनले साँझ ट्रम्पसँग कुरा गरे ।
52,https://ne.wikipedia.org/wiki/%E0%A4%B8%E0%A4%82%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4_%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%95%E0%A5%8B_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80,"संयुक्त अधिराज्यको प्रधानमन्त्रीसंयुक्त अधिराज्यको सरकार प्रमुख हुन्। प्रधानमन्त्रीले कार्यपालिका र व्यवस्थापिका दुवैलाई निर्देशन गर्दछ। प्रधानमन्त्रीले मन्त्रिपरिषद् सरकारको नीति तथा निर्णयको लागि राजतन्त्र, संसद, राजनीतिक दल र अन्ततः जनताप्रति उत्तरदायी हुन्छन्। प्रधानमन्त्रीले धेरै शाही विशेषाधिकारको प्रयोगमा संयुक्त अधिराज्यको राजशाहीलाई सल्लाह दिनुका साथै मन्त्रिपरिषद्को अध्यक्षता गर्छन् र मन्त्रीहरू छान्ने कार्य गर्छन्। आधुनिक प्रधानमन्त्रीहरूलेहाउस अफ कमन्सको विश्वासलाई प्राप्त गर्ने क्षमताको आधारमा पद धारण गर्ने भएकाले उनीहरू संसदको सदस्यको रूपमा बस्छन्। प्रधानमन्त्री पदेन रूपमा कोषागारको प्रथम अधिकारी, निजामती सेवा मन्त्री र राष्ट्रिय सुरक्षाको लागि जिम्मेवार मन्त्री हुन्छन्। सन् २०१९ मा सङ्घका लागि मन्त्रीको कार्यालय स्थापना भएको थियो जसलाई धारण गर्ने पहिलो प्रधानमन्त्री बोरिस जोनसन भएका थिए। बोरिस जोनसनलाईकन्जरभेटिभ पार्टीको शीर्षस्थ नेताको रूपमा परिवर्तन गरेपछि सन् २०२२ सेप्टेम्बर ६ देखिलिज ट्रससंयुक्त अधिराज्यको प्रधानमन्त्री छिन्।"
53,https://ne.wikipedia.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,भारतमा २९ प्रान्त तथा ६ केन्द्र शासित सङ्घीय राज्य क्षेत्र यसप्रकार रहेका छन्।
54,"https://ne.wikipedia.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A4%95%E0%A5%8B_%E0%A4%86%E0%A4%AE_%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8,_%E0%A5%A8%E0%A5%A6%E0%A5%A8%E0%A5%AA",नरेन्द्र मोदीभारतीय जनता पार्टी नरेन्द्र मोदीभारतीय जनता पार्टी पहिलो चरणको मतदानपछि भारतीय जनता पार्टीले गुजरातको सुरत निर्वाचन क्षेत्रका लागि आफ्ना उम्मेदवार मुकेश दलाललाई निर्विरोध निर्वाचित गरेपछि आफ्नो पहिलो सीट जितेको थियो। भारतीय निर्वाचन आयोगले दुई साताअघि नै प्रतिद्वन्द्वी उम्मेदवारको अनुपस्थितिका कारण नतिजा प्रमाणीकरण गरेकाले उक्त क्षेत्रमा मतदान हुन सकेको थिएन।
55,https://ne.wikipedia.org/wiki/%E0%A4%A8%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0_%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80,अटल बिहारी वाजपेयीजस्तै नरेन्द्र मोदी एउटाराजनेतार कवि हुन्। उनलेगुजरातीवाहेक हिन्दीमा समेत राष्ट्रप्रेमी कविताहरू लेख्ने गरेका छन्।
56,https://ne.wikipedia.org/wiki/%E0%A4%B0%E0%A5%81%E0%A4%B8,"संवैधानिक अदालत, उच्च न्यायालय र तल्लो  सङ्घीय अदालतहरू, जसका न्यायाधीशहरू राष्ट्रपतिको सिफारिसमा फेडरल काउन्सिलद्वारा नियुक्ति गरिएका छन्, कानुनी व्याख्या र अनौपचारिक रूपान्तरण गर्न कानुनहरू हटाउन सक्छन्।"
57,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%81%E0%A4%96_%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0/%E0%A4%89%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A5%87%E0%A4%A6%E0%A4%B5%E0%A4%BE%E0%A4%B0,प्रमुख समाचारमापदण्डउम्मेदवारदोहोरिने विषयहरूढाँचा स्मृतिशेष अद्यावधिक गर्नका लागि यस पृष्ठलाई पर्ज गर्नुहोला चार्ल्स तृतीय
58,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%81%E0%A4%96_%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0,प्रमुख समाचारमापदण्डउम्मेदवारदोहोरिने विषयहरूढाँचा विशेष सामग्रीहरू प्रमुख समाचार औजारहरू
59,https://ne.wikipedia.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF_%E0%A4%B5%E0%A4%BE%E0%A4%AF%E0%A5%81%E0%A4%B8%E0%A5%87%E0%A4%A8%E0%A4%BE,"सन् १९५० यता भारतीय वायुसेनाले छिमेकी देशपाकिस्तानसँग चार पटक युद्ध गरिसकेको छ। भारतीय वायुसेनाले कार्यवाही गरेका अन्य प्रमुख कार्यवाहीहरूमा कार्यवाही विजय, कार्यवाही मेघदूत, कार्यवाही क्याक्टस र कार्यवाही पुमलाई समावेश छन्। भारतीय वायुसेनाको उद्देश्य शत्रुतापूर्ण शक्तिहरूसँगको संलग्नताभन्दा पनि विस्तारित छ, वायुसेनालेसंयुक्त राष्ट्रसङ्घको शान्ति उद्देश्यमा भाग लिन्छ। भारत र त्यहाँको प्रत्येक भागको रक्षाको लागि तयारी र युद्धको समयमा अनुकूल हुन सक्ने सबै कार्यहरू यसको अभियोजनको लागि र यसको समाप्ति पछि प्रभावकारी डिमोबिलाइजेसनको लागि समावेश छ।"
60,https://ne.wikipedia.org/wiki/%E0%A4%9A%E0%A4%B0%E0%A4%BE,हाम्रो देश नेपालमा पाइने केही प्रचलित चराहरू यस प्रकार रहेका छन्।
61,https://ne.wikipedia.org/wiki/%E0%A4%9F%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A5%80_(%E0%A4%9A%E0%A4%B0%E0%A4%BE),टर्कीमेलियाग्रिसवंशमा पर्ने ठुलो आकरको पंक्षी हो। यो चरा उढ्न सक्दैनौ।
62,https://ne.wikipedia.org/wiki/%E0%A4%98%E0%A4%B0%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A5%81%E0%A4%B5%E0%A4%BE_%E0%A4%9F%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A5%80,घरपालुवा टर्कीएउटा ठूलो घरपालुवाचराहो। योटर्कीको एक प्रजातीजंगली टर्कीको विकसित वंश हो।
63,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%81%E0%A4%96_%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0,नेपाली विकिपिडियाका प्रमुख चित्रहरू नेपाली विकिपिडियाको मुख्य पृष्ठमा स्वचालित रूपले मिति अनुसार प्रमुख चित्र परिवर्तन हुने व्यवस्था गरिएको छ। प्रमुख चित्रले यस विकिपिडियाको उत्कृष्ट तस्विरको प्रदर्शन गर्ने गर्दछ। प्रमुख चित्रमा हाल हरेक दिन नयाँ चित्र प्रदर्शन गर्ने व्यवस्था गरिएको छ। २.मुक्त प्रतिलिपि अधिकार मात्र मान्य हुनेछ ३.फाइलको बारेमा पूर्ण विवरण वर्णनात्मक र जानकारीहरू नेपाली भाषामा हुनुपर्नेछ
64,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87%E0%A4%AE%E0%A4%BE,"विकिपिडियाको सुरुवात जनवरी २००२ मा अङ्ग्रेजी भाषाको विकिपीडियाबाट भएको हो। हाल यसको नेपाली संस्करण भने प्रारम्भिक अवस्थामा छ। नेपाली भाषाको ३१,३५६ लेखहरू समेत गरि सबै विकिपीडियाहरूमा हाल १ करोड भन्दा बढी लेखहरू छन। प्रत्येक दिन संसारभरका सयौँ मानिसहरूले हजारौँ परिवर्तनहरू गर्दछन र कयौँ नयाँ लेखहरू निर्माण गर्दछन्। यस वेबसाइटमा लेखिएका सबै कुराहरूलाईग्नु खुल्ला दस्ताबेज अनुमतिले समेट्छ। तपाईले लेख्नुभएका कुराहरू तपाईकै सम्पति रहन्छन रप्रतिलिपिछुटअनुमतिले सबैजनालाई सधैँ प्रयोग र प्रतिलिपि गर्न पाउने अधिकार सुनिश्चित गर्दछ। थप जानकारीका लागि हेर्नुहोसप्रतिलिपि अधिकार।"
